status_id,created_at,screen_name,text,sent,bias
1195578242561904642,2019-11-16T05:44:00Z,reason,it hard to imagin this movi exist without kristen stewart she cant carri the whole pictur though and the movi slight date feminist cheerlead sometim becom an annoy,-1.25,0.75
1195570192698490880,2019-11-16T05:12:01Z,reason,who saw that come,0,0.75
1195563143700926464,2019-11-16T04:44:00Z,reason,this is insan,-0.75,0.75
1195554840266579968,2019-11-16T04:11:00Z,reason,voter in bois idaho vote overwhelm last week to requir more vote befor the citi can spend public money on stadium it an idea that other citi and state should copi,0.35,0.75
1195547292339703814,2019-11-16T03:41:01Z,reason,middleschool enrol is down 7 after a trailblaz admiss overhaul politician declar victori while insult those who left,0,0.75
1195539491324416000,2019-11-16T03:10:01Z,reason,the longtim associ and former campaign advis of donald trump now face up to 50 year in prison,-0.25,0.75
1195531940335693824,2019-11-16T02:40:01Z,reason,it horrif men with badg and gun should not be act this way,-1,0.75
1195524137038557184,2019-11-16T02:09:00Z,reason,whether you think of presid trump action as briberi extort or simpli a troubl abus of power the connect between militari aid or a white hous meet and the polit benefici investig is crucial,-1.7,0.75
1195516588620963840,2019-11-16T01:39:01Z,reason,an offens joke is not so serious that the polic need to involv themselv,-0.15,0.75
1195501237355106304,2019-11-16T00:38:00Z,reason,there is an easi way to gain clariti,2.05,0.75
1195498926293626881,2019-11-16T00:28:49Z,reason,the firstyear enrol number final came in for the great brooklyn middl school divers experi that the whole citi and even countri is look at result a lot more demograph divers but a worri drop in overal enrol,0.4,0.75
1195493435505102848,2019-11-16T00:07:00Z,reason,martin scorses say superhero movi are crowd out cinema but plenti of great noncomicbook film still exist,0.5,0.75
1195491508289507328,2019-11-15T23:59:21Z,reason,"",0,0.75
1195485885292306433,2019-11-15T23:37:00Z,reason,what could go wrong,-0.75,0.75
1195484350932045829,2019-11-15T23:30:54Z,reason,if the democrat think they can avoid talk about a quid pro quo by describ trump conduct as briberi they are in for a rude surpris,-0.9,0.75
1195478084851552256,2019-11-15T23:06:00Z,reason,the shoot is shock and tragic the respons from politician is depress predict,-3.1,0.75
1195475642814517253,2019-11-15T22:56:18Z,reason,get👏polic 👏 out 👏 of 👏 school 👏,-0.25,0.75
1195466510740922368,2019-11-15T22:20:01Z,reason,prosecutor are hire privat attorney to pursu asset forfeitur charg against establish that offer coinoper game,-0.2,0.75
1195465817548304384,2019-11-15T22:17:16Z,reason,andrew yang would requir that the feder govern approv privat compani onlin algorithm in order to minim content that is design to polar or incit who would determin what cross the line,-0.15,0.75
1195459209543876608,2019-11-15T21:51:00Z,reason,various state su to stop the fed from allow such gunmak file to circul legal now a feder judg say the decis to not prohibit them was arbitrari and caprici,-2.1,0.75
1195458681393033216,2019-11-15T21:48:54Z,reason,ford v ferrari is a delight classic hollywood star vehicl,1.85,0.75
1195450904184598528,2019-11-15T21:18:00Z,reason,trump ballyhoo farm bailoutspay to farmer that the presid has promis would make up for the damag caus by the trade wardidnt do much to help polit,-0.25,0.75
1195444613978501121,2019-11-15T20:53:00Z,reason,a pair of senat are team up across the aisl to put limit on how feder law enforc agenc use facial recognit tool and when they must seek a warrant,-0.75,0.75
1195442877158977537,2019-11-15T20:46:06Z,reason,roger stone found guilti on all count,-0.15,0.75
1195437834997338113,2019-11-15T20:26:04Z,reason,middleschool enrol after a brooklyn school district ambiti integr overhaul is down 7 politician declar victori while insult those who left,0.5,0.75
1195432804248514561,2019-11-15T20:06:05Z,reason,the mad about you reboot that probabl nobodi actual ask for is here anyway,-0.75,0.75
1195430017670496262,2019-11-15T19:55:00Z,reason,whether you think of trump action as briberi extort or simpli a troubl abus of power the connect between militari aid or a white hous meet and the polit benefici investig is crucial,-1.7,0.75
1195419957246361600,2019-11-15T19:15:02Z,reason,requir a public vote on stadium project is a good check on bad stadium deal,0,0.75
1195415189841039360,2019-11-15T18:56:05Z,reason,video show an arizona deputi use explet and get in the face of two teen boy,0,0.75
1195402595138826240,2019-11-15T18:06:02Z,reason,if the democrat think they can avoid talk about a quid pro quo by describ trump conduct as briberi they are in for a rude surpris,-0.9,0.75
1195397561802096642,2019-11-15T17:46:02Z,reason,the surri counti sheriff offic is investig a high school student for make a joke about trump dure an improv show,0.5,0.75
1195392535167766529,2019-11-15T17:26:04Z,reason,a new bill would mandat warrant befor feder offici can track peopl use facial recognit tool privaci activist warn that the propos miss the mark,0.05,0.75
1195379947579199488,2019-11-15T16:36:03Z,reason,consid that bolton giuliani mulvaney and other may have pertin firsthand testimoni whi wont presid trump let them testifi ask justinamash,0.3,0.75
1195378929588150272,2019-11-15T16:32:00Z,reason,yang has now join the grow cacophoni of democrat and republican who wish to amend section 230 of the communic decenc act,3.25,0.75
1195372893204549632,2019-11-15T16:08:01Z,reason,under this bill unapprov vape product would be treat like illeg drug possess of which is enough to justifi forfeitur of the vehicl in which they are found,-1.45,0.75
1195367610772262912,2019-11-15T15:47:01Z,reason,the pacif legal foundat is argu that a california law mandat corpor board have a minimum number of women amount to unconstitut sex discrimin,-0.25,0.75
1195361319676973056,2019-11-15T15:22:02Z,reason,student journalist feel pressur to compromis their editori integr in order to appeas an activist agenda that a legitim concern,0.8,0.75
1195352261574172675,2019-11-15T14:46:02Z,reason,school shoot are tragic they are also rare we need to understand that when search for polici solut,-0.25,0.75
1195342195370463233,2019-11-15T14:06:02Z,reason,in his tech polici plan andrew yang say social media algorithm should be subject to feder approv,1,0.75
1195327097159311362,2019-11-15T13:06:02Z,reason,martin scorses say superhero movi are crowd out cinema but the thrill excel ford v ferrari show plenti of great noncomicbook film still exist,2,0.75
1195318293977911298,2019-11-15T12:31:03Z,reason,in georgia state prosecutor are hire privat attorney to pursu asset forfeitur charg against establish offer coinoper game,-0.3,0.75
1195311999078432768,2019-11-15T12:06:03Z,reason,check out kurt loder new review of char angel,0.8,0.75
1195304448140009472,2019-11-15T11:36:02Z,reason,the gelfl world is as beauti as it is doom,-0.25,0.75
1195296902574526464,2019-11-15T11:06:03Z,reason,colson whitehead followup histor novel is worth the read,0.85,0.75
1195266701979308033,2019-11-15T09:06:03Z,reason,brickbat see someth delet someth,0,0.75
1195207803146842112,2019-11-15T05:12:00Z,reason,despit be a histor conserv state louisiana first legal medic marijuana back in 1978,0.6,0.75
1195200758788034560,2019-11-15T04:44:01Z,reason,the bust is one of the most copi work of ancient egyptian art and has becom a cultur symbol of berlin,0.85,0.75
1195192451461525509,2019-11-15T04:11:00Z,reason,im hemorrhag money at the moment to keep my employe on and to weather this storm if this get vote down i will like have to slim down my alreadysmal busi to surviv to support my famili,2.25,0.75
1195184903668862976,2019-11-15T03:41:01Z,reason,manmad climat chang is a big problem but the new iea report persuas show that steep immedi cut in global energi consumpt and carbon dioxid emiss are a pipe dream,0.85,0.75
1195177102506676224,2019-11-15T03:10:01Z,reason,farmer arent as easili fool as the presid think more and more farmer see his trade promis for what they are hot air into the cold wind,-1.05,0.75
1195169552088350725,2019-11-15T02:40:01Z,reason,a nytim report say the situat was way more complic than it first appear no it wasnt,-0.5,0.75
1195161752826253314,2019-11-15T02:09:01Z,reason,a new lawsuit is challeng a california law that requir corpor to elect a minimum number of women to their board of director,0.9,0.75
1195154199639711744,2019-11-15T01:39:00Z,reason,the bill which the state hous pass yesterday say polic may seiz vehicl in which they find untax vape product,-0.75,0.75
1195146400318795781,2019-11-15T01:08:01Z,reason,an unintend loophol in a colorado gun control bill illustr what happen when lawmak legisl technolog they dont understand firearm owner find a way to work around the law without break it,-1.6,0.75
1195138850861006848,2019-11-15T00:38:01Z,reason,there a new face in the democrat presidenti primari,0.8,0.75
1195131049359138816,2019-11-15T00:07:01Z,reason,the peopl of georgia and those in this countri who believ in fair justic and compass deserv better,3.4,0.75
1195129302204989441,2019-11-15T00:00:04Z,reason,the daili northwestern apolog has made the activist threat to student journal clear and no it not way more complic reason,0.45,0.75
1195123496940179459,2019-11-14T23:37:00Z,reason,congress should resist it impuls to keep renew corpor handout by reviv expir tax extend,-1.35,0.75
1195119398148886531,2019-11-14T23:20:43Z,reason,liter insan massachusett is halfway to pass a bill that would author the seizur of car if they contain untax vape devic,-1.35,0.75
1195111426660028417,2019-11-14T22:49:02Z,reason,the daili northwestern apolog has made the activist threat to student journal clear and no it not way more complic,-0.15,0.75
1195103384027697153,2019-11-14T22:17:05Z,reason,it probabl shouldnt come as a surpris that voter most victim by a certain govern polici would tend to withhold their support from the parti that impos that polici ¯ツ¯,-0.15,0.75
1195088022577893376,2019-11-14T21:16:02Z,reason,farmer arent as easili fool as the presid think say one pennsylvania farmer more and more farmer see his trade promis for what they are hot air into the cold wind,-1.05,0.75
1195082078087524362,2019-11-14T20:52:25Z,reason,equal is meant to allow peopl to be more than their immut trait this law reduc women to their immut trait,1.05,0.75
1195075350650400778,2019-11-14T20:25:41Z,reason,under the pend massachusett ban on flavor ecigarett vape product are presum to be untax unless you have receipt to prove otherwis make your car subject to forfeitur,-0.7,0.75
1195063102145990657,2019-11-14T19:37:01Z,reason,your statement is defamatori and we demand that you retract it immedi gabbard lawyer wrote in a letter,-1.75,0.75
1195056562739597312,2019-11-14T19:11:02Z,reason,ctpharma collabor with yale research seem to be the first clinic trial involv usgrown marijuana that is not suppli by the feder govern,-0.5,0.75
1195054047918620673,2019-11-14T19:01:02Z,reason,the war on drug expand to vaper the massachusett hous of repres just pass a bill that ban flavor ecigarett tax the rest and author polic to seiz car carri untax vape product,-0.85,0.75
1195049014632177664,2019-11-14T18:41:02Z,reason,legisl continu to show a poor understand of gun technolog,0.5,0.75
1195046905937575937,2019-11-14T18:32:39Z,reason,so it legal possibl though moral absurd for the man who didnt pull the trigger to go to the death chamber while the man who did pull the trigger isnt charg with murder at all reason,-1.25,0.75
1195039962149904385,2019-11-14T18:05:04Z,reason,dramat increas in feder spend will not unlock access for the poor it will onli help those with the right connect,1.3,0.75
1195032399031291905,2019-11-14T17:35:01Z,reason,fourth amend protect against warrantless search are reduc when enter the countri but theyr not complet eras,0.4,0.75
1195026131344379910,2019-11-14T17:10:06Z,reason,a pend ban on flavor nicotin vape product would destroy most of their industri warn vape advoc,-1.4,0.75
1195020086278381568,2019-11-14T16:46:05Z,reason,deval patrick just enter the presidenti race he has a lot of catch up to do,0,0.75
1195001199323336704,2019-11-14T15:31:02Z,reason,capit vs social watch richarddwolff debat genesohoforum at thesohoforum with nickgillespi moder,0,0.75
1194997435786874881,2019-11-14T15:16:05Z,reason,ray cromarti was execut late wednesday night after the suprem court deni his petit ask for a stay of execut,-1.5,0.75
1194987107703386114,2019-11-14T14:35:02Z,reason,democrat cri corrupt republican denounc hearsay at first public impeach hear reasonroundup,-3.65,0.75
1194983325485740032,2019-11-14T14:20:01Z,reason,the presidenti candid want a propos that was airtight and easi to explain her plan is neither,1.05,0.75
1194977034746912769,2019-11-14T13:55:01Z,reason,the new feder ban on anim cruelti convert the commerc claus into a general polic power,-0.55,0.75
1194966218303836160,2019-11-14T13:12:02Z,reason,hillari clinton russian asset comment about tulsi gabbard was dumb not defamatori billybinion,-0.75,0.75
1194934512137859072,2019-11-14T11:06:03Z,reason,in earli august louisiana offici becam the deep south first state to dispens medic marijuana one problem there not enough weed to go around,-1.25,0.75
1194904313937530882,2019-11-14T09:06:03Z,reason,brickbat classroom disciplin,-0.25,0.75
1194844162958319616,2019-11-14T05:07:02Z,reason,here we go again,0,0.75
1194836107378221056,2019-11-14T04:35:01Z,reason,student are well within their right to demand greater divers with respect to kind of literatur and idea discuss in their class but get someth other than the exact program they want is not the equival of suffer violenc,-0.2,0.75
1194822765293031425,2019-11-14T03:42:00Z,reason,sexual scar children with unnecessari strip search to prevent them from commit misdemeanor,-0.5,0.75
1194819243554066433,2019-11-14T03:28:00Z,reason,when the right inveigh against progress censorship and intoler it realli need to stress that this is a serious problem on it radic flank as well,-0.75,0.75
1194808424019759104,2019-11-14T02:45:01Z,reason,it was just anoth week in the 2020 democrat presidenti primari listen and subscrib to the reason roundtabl podcast with mattwelch nickgillespi kmanguward and petersuderman,0.6,0.75
1194795838884786176,2019-11-14T01:55:00Z,reason,various state su to stop the fed from allow such gunmak file to circul legal now a feder judg say the decis to not prohibit them was arbitrari and caprici,-2.1,0.75
1194790048937451521,2019-11-14T01:32:00Z,reason,the major of those who are depress or bulli will never commit an act of violenc and a comprehens threat assess strategi might lead to student who fall into those categori be view as potenti attack,-2,0.75
1194783759247261696,2019-11-14T01:07:00Z,reason,this is yet anoth exampl of how san francisco plan process forc busi owner to go through hell just so they can eke out a live,-0.55,0.75
1194775705055383552,2019-11-14T00:35:00Z,reason,manmad climat chang is a big problem but the new iea report persuas show that steep immedi cut in global energi consumpt and carbon dioxid emiss are a pipe dream,0.85,0.75
1194766986309459968,2019-11-14T00:00:21Z,reason,congress want to know if the environ protect agenc is strengthen transpar or silenc scienc,0.8,0.75
1194763132763283456,2019-11-13T23:45:03Z,reason,it crazi to withhold secur assist for help with a polit campaign testifi bill taylor the chargé daffair in ukrain,0.05,0.75
1194758092514312192,2019-11-13T23:25:01Z,reason,in comment to cnn on monday night biden express a willing to smash section 230 in order to settl a feud his campaign is have with facebook that a terribl idea,-1.75,0.75
1194753316523130880,2019-11-13T23:06:02Z,reason,they want to deplatform not just steve bannonthey want to deplatform me errolmorri talk cancelcultur american dharma therano and whi this is the greatest time to be a documentari filmmak with nickgillespi podcast,0.5,0.75
1194749541548822528,2019-11-13T22:51:02Z,reason,the feder govern want to freeli allow the spread of gunmak softwar a feder judg say that decis was illeg arbitari and caprici,-0.15,0.75
1194746765385310208,2019-11-13T22:40:00Z,reason,gop hous member meanwhil continu to push back against wit who say trump broke the rule impeachmenthear,-0.45,0.75
1194741748788088832,2019-11-13T22:20:04Z,reason,the washington post motto is democraci die in dark i hope the newspap doesnt hire too mani recent graduat of northwestern journal program they sound way too eager to turn off the light,0.7,0.75
1194736958234189826,2019-11-13T22:01:02Z,reason,is trump epa seek to gut good scienc,0.75,0.75
1194728271159681025,2019-11-13T21:26:31Z,reason,alt headlin a freedom of inform crusad freed this ancient egyptian queen from her german captor,1.6,0.75
1194716827676340224,2019-11-13T20:41:03Z,reason,as a senat joe biden help pass section 230 now he want to scrap it becaus facebook wont take down attack ad target his presidenti campaign,-0.55,0.75
1194711803000786946,2019-11-13T20:21:05Z,reason,anoth impeach wit say trump want to make ukrain aid conting on elect help,0.1,0.75
1194703056274886656,2019-11-13T19:46:19Z,reason,check out this super cool scan of the bust of nefert that cosmowenman had to fight the govern for reason,0.85,0.75
1194699462641217536,2019-11-13T19:32:02Z,reason,despit be in conform with the zone code and have the support of his neighbor joey mucha plan for his busi face an uncertain futur befor the san francisco plan commiss,0,0.75
1194698528397938688,2019-11-13T19:28:20Z,reason,now that scotus has declin to interven in a lawsuit blame a gun maker for the sandi hook massacr the plaintiff have to prove that unfair or decept advertis was a proxim caus of the attack,-4.5,0.75
1194695433001418753,2019-11-13T19:16:02Z,reason,carbon dioxid emiss will not be cut 45 percent by 2030 say new intern energi agenc report,0.55,0.75
1194693919772225536,2019-11-13T19:10:01Z,reason,this is a supercool stori about a threeyear public record fight to get a german museum 3d scan of the 3300yearold bust of nefert which you can now see at reason foia,-0.15,0.75
1194689144603103232,2019-11-13T18:51:02Z,reason,the secret servic has a terribl plan to fight school violenc encourag offici to panic and interven at ani sign of student distress,-2.8,0.75
1194685367691014144,2019-11-13T18:36:02Z,reason,the fight over access to the bust of nefert is an exampl of what not to do with 3d data,-0.75,0.75
1194681595602423809,2019-11-13T18:21:03Z,reason,now that scotus has declin to interven in a lawsuit blame a gun maker for the sandi hook massacr the plaintiff have to prove that unfair or decept advertis was a proxim caus of the attack,-4.5,0.75
1194675288409542658,2019-11-13T17:55:59Z,reason,follow reasonfdn to get all of reason cofound robert pool research and analysi,0.6,0.75
1194671356211806208,2019-11-13T17:40:21Z,reason,in a case like to end up befor the suprem court a feder judg rule that suspicionless border search and seizur of peopl tech devic violat the fourth amend,0,0.75
1194664471345664001,2019-11-13T17:13:00Z,reason,this isnt a polici paper it a fantasi wish list with no relationship to realiti,1.3,0.75
1194653157315489793,2019-11-13T16:28:02Z,reason,illfound critic is not the same thing as illeg speech,-1.75,0.75
1194648573234814976,2019-11-13T16:09:50Z,reason,jim jordan attitud about executivebranch oversight have been shall we say condit,-0.5,0.75
1194639061794852864,2019-11-13T15:32:02Z,reason,a posit step forward,1.35,0.75
1194624970355179520,2019-11-13T14:36:02Z,reason,today impeach hear will give rs and ds a chanc to paint presid donald trump as either an unfortun victim of the deep state or a corrupt extort artist,-3.05,0.75
1194607849705549826,2019-11-13T13:28:00Z,reason,when someon say he is a tariff man you should probabl believ him,-0.25,0.75
1194604197888610305,2019-11-13T13:13:30Z,reason,puppi and kitten trump the constitut the new feder ban on anim cruelti convert the commerc claus into a general polic power,-0.65,0.75
1194570704139759617,2019-11-13T11:00:24Z,reason,govern creat problem then they complain about them write johnstossel,-0.65,0.75
1194541922217414656,2019-11-13T09:06:02Z,reason,brickbat netflix and chill,-0.1,0.75
1194488823297630209,2019-11-13T05:35:02Z,reason,dont let regul and their croni suppress competit,-0.75,0.75
1194481775801581568,2019-11-13T05:07:02Z,reason,puppi and kitten trump the constitut the new feder ban on anim cruelti convert the commerc claus into a general polic power,-0.65,0.75
1194468685324472322,2019-11-13T04:15:01Z,reason,the seem outofwhack ratio of legisl to constitu has result in an accumul of power by the state execut branch and has dilut the elector power of rural area and polit minor write ericboehm87,0,0.75
1194461132989304832,2019-11-13T03:45:00Z,reason,is this what student at the countri most prestigi journal school are learn these day that selfcensorship is the paper best practic if someon is offend by what happen in the world robbysoav,1.95,0.75
1194457424670920709,2019-11-13T03:30:16Z,reason,much of the trade war has been defin by trump misunderstand of how tariff work and who pay for them cross with his unwilling to use ani other tool to accomplish his trade polici goal say ericboehm87,-0.75,0.75
1194452967375675393,2019-11-13T03:12:33Z,reason,what would america be like if to start a new busi peopl need permiss from their competit such law actual exist they hurt peopl,1.1,0.75
1194446036670005251,2019-11-13T02:45:01Z,reason,it would be a horrif miscarriag of justic to execut ray cromarti without full consider of all the fact in his case includ the new evid of his innoc,2.1,0.75
1194438987185868802,2019-11-13T02:17:00Z,reason,i am suspend my race for the presid becaus impeach has made my goal of make the debt deficit and spend issu a part of this presidenti debat imposs right now said marksanford,-1.75,0.75
1194430944020717570,2019-11-13T01:45:03Z,reason,ctpharma collabor with yale research seem to be the first clinic trial involv usgrown marijuana that is not suppli by the feder govern write jacobsullum,-0.5,0.75
1194423397230501888,2019-11-13T01:15:03Z,reason,while clinton alleg were certain odd they are nowher near the threshold for illeg slander make this noth more than polit grandstand write billybinion,-2.55,0.75
1194415834900422667,2019-11-13T00:45:00Z,reason,mayor pete buttigieg argu that govern is suppos to have a vigor presenc in our economi to make sure it actual work for all write sshackford,0.65,0.75
1194408309257838593,2019-11-13T00:15:06Z,reason,all you realli need to know is that even warren isnt take her plan serious write petersuderman,0,0.75
1194400735309504518,2019-11-12T23:45:00Z,reason,joe biden work on campus sexual assault is anoth wellintent effort that went bad awri instead of make women safer it spread panic and damag the educ and opportun of mani young men who didnt deserv it emilyyoff,-0.65,0.75
1194397220574908416,2019-11-12T23:31:02Z,reason,watch reason kmanguward argu capit is a bless at tonight iq2us debat,0.25,0.75
1194393196073238528,2019-11-12T23:15:03Z,reason,want to start a busi imagin have to get your competitor permiss first johnstossel point out that in 35 state law block new busi from oper unless they get their competitor permiss,1.2,0.75
1194385644182589440,2019-11-12T22:45:02Z,reason,tulsi gabbard defam claim against hillari clinton is a threat to free speech,-0.5,0.75
1194379604036734976,2019-11-12T22:21:02Z,reason,this seem to be the first fdaapprov studi involv cannabi grown in the us by someon other than the feder govern exclus contractor,0.25,0.75
1194376657370570752,2019-11-12T22:09:20Z,reason,in his new graphic novel open border the scienc and ethic of immigr bryancaplan make the case that immigr is just like free trade,2.3,0.75
1194367021405749248,2019-11-12T21:31:02Z,reason,candid petebuttigieg propos big increas in feder spend on hous and colleg this will not make either more access to the poor,1.15,0.75
1194358905113104389,2019-11-12T20:58:47Z,reason,dont forget to set your youtub remind for tonight debat 💵 well see you at 7pm et with wholefood ceo john mackey reason editorinchief kmanguward jacobinmag editor sunraysunray amp professor profwolff 👉,1.3,0.75
1194338081932857344,2019-11-12T19:36:03Z,reason,former south carolina congressman and governor marksanford tri to run a primari campaign on debt and deficit mayb hes in the wrong polit parti,-0.9,0.75
1194332292665069568,2019-11-12T19:13:02Z,reason,elizabeth warren doesnt realli have a plan to pay for medicar for all,-0.1,0.75
1194324124505653255,2019-11-12T18:40:35Z,reason,disney+ the new stream servic from the compani that brought you captain marvel aveng age of ultron and star war the last jedi debut today it time to talk about the state of tv in the age of stream,1.55,0.75
1194312842494775297,2019-11-12T17:55:45Z,reason,the 2020 hope use bogus statist to chang the way colleg treat student accus of sexual assault write emilyyoff,-1.25,0.75
1194308145939652608,2019-11-12T17:37:05Z,reason,if democraci die in dark whi do student journalist want to turn off the light,-1.15,0.75
1194298780612538369,2019-11-12T16:59:52Z,reason,emilyyoff on biden at reason he identifi an actual problem engag in inflammatoryand sometim falserhetor about it then fashion a harsh overreach respons that sweep up the harmless and even the innoc,1.45,0.75
1194290266967957504,2019-11-12T16:26:03Z,reason,ray cromarti lawyer have file an affidavit that point to a differ shooter,0,0.75
1194282720639107072,2019-11-12T15:56:03Z,reason,trump committ to tariff might sink potenti trade deal with china,0,0.75
1194276423772430336,2019-11-12T15:31:02Z,reason,economist bryan caplan make the case for trade in his new graphic novel,0.9,0.75
1194274604317057024,2019-11-12T15:23:48Z,reason,the daili northwestern a paper staf by mani student of the famous medil school of journal has apolog for report on news that trigger progress activist sign of the time for colleg journal,1.55,0.75
1194268814810189826,2019-11-12T15:00:48Z,reason,when the govern ban ambul competit johnstossel,-0.75,0.75
1194262584976797696,2019-11-12T14:36:03Z,reason,the suprem court will hear oral argument today about the trump administr attempt to end legal protect for dreamer,0.65,0.75
1194245273385623552,2019-11-12T13:27:15Z,reason,the trump administr justif for rescind daca reli heavili on the claim that the program is illeg but it not,-0.85,0.75
1194230096732835840,2019-11-12T12:26:57Z,reason,as vp biden incorrect and hyperbol declar about sexual assault number had serious consequ they becam a catalyst for biden and now the entir democrat partyto embrac high punit treatment of accus student,-3.3,0.75
1194209737081966593,2019-11-12T11:06:03Z,reason,with a popul of near 40 million california state legisl district are the largest in the countri do californian need more represent,0,0.75
1194179535706525696,2019-11-12T09:06:02Z,reason,brickbat french twist,0,0.75
1194134239052099585,2019-11-12T06:06:03Z,reason,joe biden wellintent campus sexual assault crusad didnt make women safer,0.4,0.75
1194098491057815552,2019-11-12T03:44:00Z,reason,sever nypd offic arrest a woman for sell churro in a new york citi subway station friday night save the citi from the forc of chao and destruct,-0.4,0.75
1194091203148615681,2019-11-12T03:15:02Z,reason,the daili northwestern apolog to student for report news that trigger them no serious,0.8,0.75
1194083391617957888,2019-11-12T02:44:00Z,reason,democrat love hate the rich,0.5,0.75
1194071060465045504,2019-11-12T01:55:00Z,reason,if politician follow through on promis to further restrict the legal manufactur of certain firearm theyll find american are more than readi to build them anyway,1.1,0.75
1194054702637318146,2019-11-12T00:50:00Z,reason,intoler trigger leftist are right critic for their censori action on campus but the right need to stress that this is a serious problem on it radic flank as well,-1.25,0.75
1194038848273055745,2019-11-11T23:47:00Z,reason,dalla area rapid transit dart will pay freelanc photograph avi adelman $345000 to settl the lawsuit he file after he was illeg arrest in 2016 for take pictur at a train station,-1.6,0.75
1194034077642264577,2019-11-11T23:28:02Z,reason,a pentagon offici testifi that trump subvert legal protocol when he froze aid to ukrain,0.9,0.75
1194032808961794048,2019-11-11T23:23:00Z,reason,the undergradu council stand in solidar with the concern of act on a dream undocu student and other margin individu on campus,0.2,0.75
1194013096572002309,2019-11-11T22:04:40Z,reason,you have a situat where a person owe $8 and lost their hous i mean how is that equit,0.05,0.75
1193998220109721601,2019-11-11T21:05:33Z,reason,hong kong polic forc has been under scrutini for use of excess forc against protest especi misus of tear gas,-3.35,0.75
1193992051336994817,2019-11-11T20:41:02Z,reason,the democrat primari is basic antibillionair porn minus the sex,0.1,0.75
1193979456995524609,2019-11-11T19:51:00Z,reason,rather than reinforc the rule of law tighter restrict will unleash an uncontrol underground firearm industri,-1.6,0.75
1193973177455562752,2019-11-11T19:26:03Z,reason,on monday hong kong polic shot a protest at close rang while a cop tri to drive his motorcycl into a crowd of protest meanwhil protest set a probeij sympath on fire,-1.5,0.75
1193968393986007040,2019-11-11T19:07:02Z,reason,australian polic want to look at hundr of teen privat partsfor their own good they assur us,1.3,0.75
1193960342381944833,2019-11-11T18:35:02Z,reason,radic activist hijack donald trump jrs talk at ucla but they werent leftiststhey were farright troll,-0.3,0.75
1193959127858524161,2019-11-11T18:30:13Z,reason,i have a confess to make it 2019 and i dont know what televis is anymor me on the stream war peak tv andfriend from the latest issu of reason,-1.15,0.75
1193955562066628608,2019-11-11T18:16:03Z,reason,dalla transit agenc pay $345000 to settl a lawsuit by a photograph who was illeg arrest for take pictur at a train station,-1.5,0.75
1193949006377840640,2019-11-11T17:50:00Z,reason,for mani at saturday ralli trump prohibitionist impuls is a stab in the back from a presid they were count on to take a deregulatori approach to their industri,-1,0.75
1193937681891373057,2019-11-11T17:05:00Z,reason,the univers postal union member vote to allow the us and other countri to set new reimburs rate begin in juli 2020,1.85,0.75
1193929294181019648,2019-11-11T16:31:40Z,reason,a trick of light is the result of an unorthodox collabor between the novelist katrosenfield and the late spiderman creator therealstanle,-0.4,0.75
1193921973480505349,2019-11-11T16:02:35Z,reason,harvard undergradu council vote to support act on a dream the student activist group that think the harvard crimson shouldnt even quot ice in articl reason,1.75,0.75
1193918314092695552,2019-11-11T15:48:02Z,reason,harvard undergradu council vote to support act on a dream the student activist group that think the harvard crimson shouldnt even quot ice in articl,1.15,0.75
1193910260727107584,2019-11-11T15:16:02Z,reason,this weekend vape ralli had an intend audienc of one donald trump,-0.35,0.75
1193907756484329472,2019-11-11T15:06:05Z,reason,from australia to massachusett illeg gun maker step in to suppli what legal market arent allow to produc,-1.15,0.75
1193900192765923328,2019-11-11T14:36:02Z,reason,mick mulvaney has ask to join a separationofpow lawsuit file by former john bolton aid charl kupperman reasonroundup,-0.25,0.75
1193894660785098752,2019-11-11T14:14:03Z,reason,william colleg student urg boycott of english depart due to it sexism racism transphobia and other violenc,-1.75,0.75
1193880795640938498,2019-11-11T13:18:57Z,reason,and there you have itth counti dont want the properti they want the money,0.6,0.75
1193847349925138432,2019-11-11T11:06:03Z,reason,for decad the us postal servic has charg some countri less than it charg domest shipper to move packag within the unit state,0.25,0.75
1193817148054888448,2019-11-11T09:06:02Z,reason,brickbat slapjack,0,0.75
1193758249104760832,2019-11-11T05:12:00Z,reason,the jone act isnt save american shipbuild but it drive up price for american,0.8,0.75
1193742898203893762,2019-11-11T04:11:00Z,reason,law enforc is not about ticket it about tri to cut down on crime that is a local govern take advantag of it peopl that not what we are here for,-1.25,0.75
1193724778848362499,2019-11-11T02:59:00Z,reason,the bureau has a long histori of escap account for intrus and abus action,-0.45,0.75
1193709427670446080,2019-11-11T01:58:00Z,reason,the alabama republican is a drug war dinosaur a diehard believ in broken window theori with a childish manichean view of polic session should be nowher near govern power,-1.25,0.75
1193708429384175617,2019-11-11T01:54:02Z,reason,two newli releas transcript shed light on a possibl quid pro quo with ukrain,0,0.75
1193694076282920960,2019-11-11T00:57:00Z,reason,it is time for all polici maker health agenc and health profession to immedi stop state or impli that legal nicotinecontain eliquid have anyth to do with the outbreak,-0.95,0.75
1193678725365129216,2019-11-10T23:56:00Z,reason,showtim back to life a bbc product that air earlier this year in europ bounc unpredict between somber deject and daffi dark humor,-1.25,0.75
1193663877478780929,2019-11-10T22:57:00Z,reason,blame her censori and authoritarian approach to public polici instead,-1.55,0.75
